ID,DateTimeUTC,TapType,StopId,CompanyId,BusID,PAN
15764,2021-09-23 02:05:54,ON,Stop3,Company2,Bus1,5500005555555554
15765,2021-09-23 02:05:55,OFF,Stop3,Company1,Bus37,5500005555555553
15766,2021-09-23 02:05:56,OFF,Stop1,Company2,Bus1,5500005555555554
15767,2021-09-23 02:05:57,ON,Stop3,Company1,Bus37,5500005555555550
15768,2021-09-23 02:05:58,ON,Stop3,Company2,Bus1,5500005555555551
15769,2021-09-23 02:05:59,OFF,Stop2,Company1,Bus37,5500005555555550
15770,2021-09-23 02:06:00,ON,Stop1,Company1,Bus37,5500005555555552
15771,2021-09-23 02:06:01,ON,Stop2,Company1,Bus35,5500005555555553
15772,2021-09-23 02:06:02,OFF,Stop1,Company2,Bus1,5500005555555551
15773,2021-09-23 02:06:03,OFF,Stop3,Company1,Bus37,5500005555555552
15774,2021-09-23 02:06:04,OFF,Stop1,Company1,Bus35,5500005555555553
15775,2021-09-23 02:06:05,ON,Stop2,Company3,Bus2,5500005555555554
15776,2021-09-23 02:06:06,ON,Stop1,Company1,Bus37,5500005555555550
15777,2021-09-23 02:06:07,OFF,Stop2,Company1,Bus37,5500005555555550
15778,2021-09-23 02:06:08,ON,Stop3,Company2,Bus1,5500005555555551
15779,2021-09-23 02:06:09,ON,Stop2,Company1,Bus35,5500005555555552
15780,2021-09-23 02:06:10,OFF,Stop2,Company2,Bus1,5500005555555551
15781,2021-09-23 02:06:11,OFF,Stop3,Company1,Bus35,5500005555555552
15782,2021-09-23 02:06:12,ON,Stop2,Company1,Bus37,5500005555555550
15783,2021-09-23 02:06:13,OFF,Stop2,Company1,Bus37,5500005555555550
15784,2021-09-23 02:06:14,ON,Stop1,Company1,Bus37,5500005555555553
15785,2021-09-23 02:06:15,ON,Stop2,Company3,Bus2,5500005555555554
15786,2021-09-23 02:06:16,OFF,Stop3,Company1,Bus37,5500005555555553
15787,2021-09-23 02:06:17,OFF,Stop1,Company3,Bus2,5500005555555554
15788,2021-09-23 02:06:18,ON,Stop2,Company1,Bus37,5500005555555553
15789,2021-09-23 02:06:19,ON,Stop3,Company2,Bus1,5500005555555554
15790,2021-09-23 02:06:20,OFF,Stop3,Company1,Bus37,5500005555555553
15791,2021-09-23 02:06:21,OFF,Stop1,Company2,Bus1,5500005555555554
15792,2021-09-23 02:06:22,ON,Stop3,Company1,Bus37,5500005555555550
15793,2021-09-23 02:06:23,ON,Stop3,Company2,Bus1,5500005555555551
15794,2021-09-23 02:06:24,OFF,Stop2,Company1,Bus37,5500005555555550
15795,2021-09-23 02:06:25,ON,Stop1,Company1,Bus37,5500005555555552
15796,2021-09-23 02:06:26,ON,Stop2,Company1,Bus35,5500005555555553
15797,2021-09-23 02:06:27,OFF,Stop1,Company2,Bus1,5500005555555551
15798,2021-09-23 02:06:28,OFF,Stop3,Company1,Bus37,5500005555555552
15799,2021-09-23 02:06:29,OFF,Stop1,Company1,Bus35,5500005555555553
15800,2021-09-23 02:06:30,ON,Stop2,Company3,Bus2,5500005555555554
15801,2021-09-23 02:06:31,ON,Stop1,Company1,Bus37,5500005555555550
15802,2021-09-23 02:06:32,OFF,Stop2,Company1,Bus37,5500005555555550
15803,2021-09-23 02:06:33,ON,Stop3,Company2,Bus1,5500005555555551
15804,2021-09-23 02:06:34,ON,Stop2,Company1,Bus35,5500005555555552
15805,2021-09-23 02:06:35,OFF,Stop2,Company2,Bus1,5500005555555551
15806,2021-09-23 02:06:36,OFF,Stop3,Company1,Bus35,5500005555555552
15807,2021-09-23 02:06:37,ON,Stop2,Company1,Bus37,5500005555555550
15808,2021-09-23 02:06:38,OFF,Stop2,Company1,Bus37,5500005555555550
15809,2021-09-23 02:06:39,ON,Stop1,Company1,Bus37,5500005555555553
15810,2021-09-23 02:06:40,ON,Stop2,Company3,Bus2,5500005555555554
15811,2021-09-23 02:06:41,OFF,Stop3,Company1,Bus37,5500005555555553
15812,2021-09-23 02:06:42,OFF,Stop1,Company3,Bus2,5500005555555554
15813,2021-09-23 02:06:43,ON,Stop2,Company1,Bus37,5500005555555553
15814,2021-09-23 02:06:44,ON,Stop3,Company2,Bus1,5500005555555554
15815,2021-09-23 02:06:45,OFF,Stop3,Company1,Bus37,5500005555555553
15816,2021-09-23 02:06:46,OFF,Stop1,Company2,Bus1,5500005555555554
15817,2021-09-23 02:06:47,ON,Stop3,Company1,Bus37,5500005555555550
15818,2021-09-23 02:06:48,ON,Stop3,Company2,Bus1,5500005555555551
15819,2021-09-23 02:06:49,OFF,Stop2,Company1,Bus37,5500005555555550
15820,2021-09-23 02:06:50,ON,Stop1,Company1,Bus37,5500005555555552
15821,2021-09-23 02:06:51,ON,Stop2,Company1,Bus35,5500005555555553
15822,2021-09-23 02:06:52,OFF,Stop1,Company2,Bus1,5500005555555551
15823,2021-09-23 02:06:53,OFF,Stop3,Company1,Bus37,5500005555555552
15824,2021-09-23 02:06:54,OFF,Stop1,Company1,Bus35,5500005555555553
15825,2021-09-23 02:06:55,ON,Stop2,Company3,Bus2,5500005555555554
15826,2021-09-23 02:06:56,ON,Stop1,Company1,Bus37,5500005555555550
15827,2021-09-23 02:06:57,OFF,Stop2,Company1,Bus37,5500005555555550
15828,2021-09-23 02:06:58,ON,Stop3,Company2,Bus1,5500005555555551
15829,2021-09-23 02:06:59,ON,Stop2,Company1,Bus35,5500005555555552
15830,2021-09-23 02:07:00,OFF,Stop2,Company2,Bus1,5500005555555551
15831,2021-09-23 02:07:01,OFF,Stop3,Company1,Bus35,5500005555555552
15832,2021-09-23 02:07:02,ON,Stop2,Company1,Bus37,5500005555555550
15833,2021-09-23 02:07:03,OFF,Stop2,Company1,Bus37,5500005555555550
15834,2021-09-23 02:07:04,ON,Stop1,Company1,Bus37,5500005555555553
15835,2021-09-23 02:07:05,ON,Stop2,Company3,Bus2,5500005555555554
15836,2021-09-23 02:07:06,OFF,Stop3,Company1,Bus37,5500005555555553
15837,2021-09-23 02:07:07,OFF,Stop1,Company3,Bus2,5500005555555554
15838,2021-09-23 02:07:08,ON,Stop2,Company1,Bus37,5500005555555553
15839,2021-09-23 02:07:09,ON,Stop3,Company2,Bus1,5500005555555554
15840,2021-09-23 02:07:10,OFF,Stop3,Company1,Bus37,5500005555555553
15841,2021-09-23 02:07:11,OFF,Stop1,Company2,Bus1,5500005555555554
15842,2021-09-23 02:07:12,ON,Stop3,Company1,Bus37,5500005555555550
15843,2021-09-23 02:07:13,ON,Stop3,Company2,Bus1,5500005555555551
15844,2021-09-23 02:07:14,OFF,Stop2,Company1,Bus37,5500005555555550
15845,2021-09-23 02:07:15,ON,Stop1,Company1,Bus37,5500005555555552
15846,2021-09-23 02:07:16,ON,Stop2,Company1,Bus35,5500005555555553
15847,2021-09-23 02:07:17,OFF,Stop1,Company2,Bus1,5500005555555551
15848,2021-09-23 02:07:18,OFF,Stop3,Company1,Bus37,5500005555555552
15849,2021-09-23 02:07:19,OFF,Stop1,Company1,Bus35,5500005555555553
15850,2021-09-23 02:07:20,ON,Stop2,Company3,Bus2,5500005555555554
15851,2021-09-23 02:07:21,ON,Stop1,Company1,Bus37,5500005555555550
15852,2021-09-23 02:07:22,OFF,Stop2,Company1,Bus37,5500005555555550
15853,2021-09-23 02:07:23,ON,Stop3,Company2,Bus1,5500005555555551
15854,2021-09-23 02:07:24,ON,Stop2,Company1,Bus35,5500005555555552
15855,2021-09-23 02:07:25,OFF,Stop2,Company2,Bus1,5500005555555551
15856,2021-09-23 02:07:26,OFF,Stop3,Company1,Bus35,5500005555555552
15857,2021-09-23 02:07:27,ON,Stop2,Company1,Bus37,5500005555555550
15858,2021-09-23 02:07:28,OFF,Stop2,Company1,Bus37,5500005555555550
15859,2021-09-23 02:07:29,ON,Stop1,Company1,Bus37,5500005555555553
15860,2021-09-23 02:07:30,ON,Stop2,Company3,Bus2,5500005555555554
15861,2021-09-23 02:07:31,OFF,Stop3,Company1,Bus37,5500005555555553
15862,2021-09-23 02:07:32,OFF,Stop1,Company3,Bus2,5500005555555554
15863,2021-09-23 02:07:33,ON,Stop2,Company1,Bus37,5500005555555553
15864,2021-09-23 02:07:34,ON,Stop3,Company2,Bus1,5500005555555554
15865,2021-09-23 02:07:35,OFF,Stop3,Company1,Bus37,5500005555555553
15866,2021-09-23 02:07:36,OFF,Stop1,Company2,Bus1,5500005555555554
15867,2021-09-23 02:07:37,ON,Stop3,Company1,Bus37,5500005555555550
15868,2021-09-23 02:07:38,ON,Stop3,Company2,Bus1,5500005555555551
15869,2021-09-23 02:07:39,OFF,Stop2,Company1,Bus37,5500005555555550
15870,2021-09-23 02:07:40,ON,Stop1,Company1,Bus37,5500005555555552
15871,2021-09-23 02:07:41,ON,Stop2,Company1,Bus35,5500005555555553
15872,2021-09-23 02:07:42,OFF,Stop1,Company2,Bus1,5500005555555551
15873,2021-09-23 02:07:43,OFF,Stop3,Company1,Bus37,5500005555555552
15874,2021-09-23 02:07:44,OFF,Stop1,Company1,Bus35,5500005555555553
15875,2021-09-23 02:07:45,ON,Stop2,Company3,Bus2,5500005555555554
15876,2021-09-23 02:07:46,ON,Stop1,Company1,Bus37,5500005555555550
15877,2021-09-23 02:07:47,OFF,Stop2,Company1,Bus37,5500005555555550
15878,2021-09-23 02:07:48,ON,Stop3,Company2,Bus1,5500005555555551
15879,2021-09-23 02:07:49,ON,Stop2,Company1,Bus35,5500005555555552
15880,2021-09-23 02:07:50,OFF,Stop2,Company2,Bus1,5500005555555551
15881,2021-09-23 02:07:51,OFF,Stop3,Company1,Bus35,5500005555555552
15882,2021-09-23 02:07:52,ON,Stop2,Company1,Bus37,5500005555555550
15883,2021-09-23 02:07:53,OFF,Stop2,Company1,Bus37,5500005555555550
15884,2021-09-23 02:07:54,ON,Stop1,Company1,Bus37,5500005555555553
15885,2021-09-23 02:07:55,ON,Stop2,Company3,Bus2,5500005555555554
15886,2021-09-23 02:07:56,OFF,Stop3,Company1,Bus37,5500005555555553
15887,2021-09-23 02:07:57,OFF,Stop1,Company3,Bus2,5500005555555554
15888,2021-09-23 02:07:58,ON,Stop2,Company1,Bus37,5500005555555553
15889,2021-09-23 02:07:59,ON,Stop3,Company2,Bus1,5500005555555554
15890,2021-09-23 02:08:00,OFF,Stop3,Company1,Bus37,5500005555555553
15891,2021-09-23 02:08:01,OFF,Stop1,Company2,Bus1,5500005555555554
15892,2021-09-23 02:08:02,ON,Stop3,Company1,Bus37,5500005555555550
15893,2021-09-23 02:08:03,ON,Stop3,Company2,Bus1,5500005555555551
15894,2021-09-23 02:08:04,OFF,Stop2,Company1,Bus37,5500005555555550
15895,2021-09-23 02:08:05,ON,Stop1,Company1,Bus37,5500005555555552
15896,2021-09-23 02:08:06,ON,Stop2,Company1,Bus35,5500005555555553
15897,2021-09-23 02:08:07,OFF,Stop1,Company2,Bus1,5500005555555551
15898,2021-09-23 02:08:08,OFF,Stop3,Company1,Bus37,5500005555555552
15899,2021-09-23 02:08:09,OFF,Stop1,Company1,Bus35,5500005555555553
15900,2021-09-23 02:08:10,ON,Stop2,Company3,Bus2,5500005555555554
15901,2021-09-23 02:08:11,ON,Stop1,Company1,Bus37,5500005555555550
15902,2021-09-23 02:08:12,OFF,Stop2,Company1,Bus37,5500005555555550
15903,2021-09-23 02:08:13,ON,Stop3,Company2,Bus1,5500005555555551
15904,2021-09-23 02:08:14,ON,Stop2,Company1,Bus35,5500005555555552
15905,2021-09-23 02:08:15,OFF,Stop2,Company2,Bus1,5500005555555551
15906,2021-09-23 02:08:16,OFF,Stop3,Company1,Bus35,5500005555555552
15907,2021-09-23 02:08:17,ON,Stop2,Company1,Bus37,5500005555555550
15908,2021-09-23 02:08:18,OFF,Stop2,Company1,Bus37,5500005555555550
15909,2021-09-23 02:08:19,ON,Stop1,Company1,Bus37,5500005555555553
15910,2021-09-23 02:08:20,ON,Stop2,Company3,Bus2,5500005555555554
15911,2021-09-23 02:08:21,OFF,Stop3,Company1,Bus37,5500005555555553
15912,2021-09-23 02:08:22,OFF,Stop1,Company3,Bus2,5500005555555554
15913,2021-09-23 02:08:23,ON,Stop2,Company1,Bus37,5500005555555553
15914,2021-09-23 02:08:24,ON,Stop3,Company2,Bus1,5500005555555554
15915,2021-09-23 02:08:25,OFF,Stop3,Company1,Bus37,5500005555555553
15916,2021-09-23 02:08:26,OFF,Stop1,Company2,Bus1,5500005555555554
15917,2021-09-23 02:08:27,ON,Stop3,Company1,Bus37,5500005555555550
15918,2021-09-23 02:08:28,ON,Stop3,Company2,Bus1,5500005555555551
15919,2021-09-23 02:08:29,OFF,Stop2,Company1,Bus37,5500005555555550
15920,2021-09-23 02:08:30,ON,Stop1,Company1,Bus37,5500005555555552
15921,2021-09-23 02:08:31,ON,Stop2,Company1,Bus35,5500005555555553
15922,2021-09-23 02:08:32,OFF,Stop1,Company2,Bus1,5500005555555551
15923,2021-09-23 02:08:33,OFF,Stop3,Company1,Bus37,5500005555555552
15924,2021-09-23 02:08:34,OFF,Stop1,Company1,Bus35,5500005555555553
15925,2021-09-23 02:08:35,ON,Stop2,Company3,Bus2,5500005555555554
15926,2021-09-23 02:08:36,ON,Stop1,Company1,Bus37,5500005555555550
15927,2021-09-23 02:08:37,OFF,Stop2,Company1,Bus37,5500005555555550
15928,2021-09-23 02:08:38,ON,Stop3,Company2,Bus1,5500005555555551
15929,2021-09-23 02:08:39,ON,Stop2,Company1,Bus35,5500005555555552
15930,2021-09-23 02:08:40,OFF,Stop2,Company2,Bus1,5500005555555551
15931,2021-09-23 02:08:41,OFF,Stop3,Company1,Bus35,5500005555555552
15932,2021-09-23 02:08:42,ON,Stop2,Company1,Bus37,5500005555555550
15933,2021-09-23 02:08:43,OFF,Stop2,Company1,Bus37,5500005555555550
15934,2021-09-23 02:08:44,ON,Stop1,Company1,Bus37,5500005555555553
15935,2021-09-23 02:08:45,ON,Stop2,Company3,Bus2,5500005555555554
15936,2021-09-23 02:08:46,OFF,Stop3,Company1,Bus37,5500005555555553
15937,2021-09-23 02:08:47,OFF,Stop1,Company3,Bus2,5500005555555554
15938,2021-09-23 02:08:48,ON,Stop2,Company1,Bus37,5500005555555553
15939,2021-09-23 02:08:49,ON,Stop3,Company2,Bus1,5500005555555554
15940,2021-09-23 02:08:50,OFF,Stop3,Company1,Bus37,5500005555555553
15941,2021-09-23 02:08:51,OFF,Stop1,Company2,Bus1,5500005555555554
15942,2021-09-23 02:08:52,ON,Stop3,Company1,Bus37,5500005555555550
15943,2021-09-23 02:08:53,ON,Stop3,Company2,Bus1,5500005555555551
15944,2021-09-23 02:08:54,OFF,Stop2,Company1,Bus37,5500005555555550
15945,2021-09-23 02:08:55,ON,Stop1,Company1,Bus37,5500005555555552
15946,2021-09-23 02:08:56,ON,Stop2,Company1,Bus35,5500005555555553
15947,2021-09-23 02:08:57,OFF,Stop1,Company2,Bus1,5500005555555551
15948,2021-09-23 02:08:58,OFF,Stop3,Company1,Bus37,5500005555555552
15949,2021-09-23 02:08:59,OFF,Stop1,Company1,Bus35,5500005555555553
15950,2021-09-23 02:09:00,ON,Stop2,Company3,Bus2,5500005555555554
15951,2021-09-23 02:09:01,ON,Stop1,Company1,Bus37,5500005555555550
15952,2021-09-23 02:09:02,OFF,Stop2,Company1,Bus37,5500005555555550
15953,2021-09-23 02:09:03,ON,Stop3,Company2,Bus1,5500005555555551
15954,2021-09-23 02:09:04,ON,Stop2,Company1,Bus35,5500005555555552
15955,2021-09-23 02:09:05,OFF,Stop2,Company2,Bus1,5500005555555551
15956,2021-09-23 02:09:06,OFF,Stop3,Company1,Bus35,5500005555555552
15957,2021-09-23 02:09:07,ON,Stop2,Company1,Bus37,5500005555555550
15958,2021-09-23 02:09:08,OFF,Stop2,Company1,Bus37,5500005555555550
15959,2021-09-23 02:09:09,ON,Stop1,Company1,Bus37,5500005555555553
15960,2021-09-23 02:09:10,ON,Stop2,Company3,Bus2,5500005555555554
15961,2021-09-23 02:09:11,OFF,Stop3,Company1,Bus37,5500005555555553
15962,2021-09-23 02:09:12,OFF,Stop1,Company3,Bus2,5500005555555554
15963,2021-09-23 02:09:13,ON,Stop2,Company1,Bus37,5500005555555553
15964,2021-09-23 02:09:14,ON,Stop3,Company2,Bus1,5500005555555554
15965,2021-09-23 02:09:15,OFF,Stop3,Company1,Bus37,5500005555555553
15966,2021-09-23 02:09:16,OFF,Stop1,Company2,Bus1,5500005555555554
15967,2021-09-23 02:09:17,ON,Stop3,Company1,Bus37,5500005555555550
15968,2021-09-23 02:09:18,ON,Stop3,Company2,Bus1,5500005555555551
15969,2021-09-23 02:09:19,OFF,Stop2,Company1,Bus37,5500005555555550
15970,2021-09-23 02:09:20,ON,Stop1,Company1,Bus37,5500005555555552
15971,2021-09-23 02:09:21,ON,Stop2,Company1,Bus35,5500005555555553
15972,2021-09-23 02:09:22,OFF,Stop1,Company2,Bus1,5500005555555551
15973,2021-09-23 02:09:23,OFF,Stop3,Company1,Bus37,5500005555555552
15974,2021-09-23 02:09:24,OFF,Stop1,Company1,Bus35,5500005555555553
15975,2021-09-23 02:09:25,ON,Stop2,Company3,Bus2,5500005555555554
15976,2021-09-23 02:09:26,ON,Stop1,Company1,Bus37,5500005555555550
15977,2021-09-23 02:09:27,OFF,Stop2,Company1,Bus37,5500005555555550
15978,2021-09-23 02:09:28,ON,Stop3,Company2,Bus1,5500005555555551
15979,2021-09-23 02:09:29,ON,Stop2,Company1,Bus35,5500005555555552
15980,2021-09-23 02:09:30,OFF,Stop2,Company2,Bus1,5500005555555551
15981,2021-09-23 02:09:31,OFF,Stop3,Company1,Bus35,5500005555555552
15982,2021-09-23 02:09:32,ON,Stop2,Company1,Bus37,5500005555555550
15983,2021-09-23 02:09:33,OFF,Stop2,Company1,Bus37,5500005555555550
15984,2021-09-23 02:09:34,ON,Stop1,Company1,Bus37,5500005555555553
15985,2021-09-23 02:09:35,ON,Stop2,Company3,Bus2,5500005555555554
15986,2021-09-23 02:09:36,OFF,Stop3,Company1,Bus37,5500005555555553
15987,2021-09-23 02:09:37,OFF,Stop1,Company3,Bus2,5500005555555554
15988,2021-09-23 02:09:38,ON,Stop2,Company1,Bus37,5500005555555553
15989,2021-09-23 02:09:39,ON,Stop3,Company2,Bus1,5500005555555554
15990,2021-09-23 02:09:40,OFF,Stop3,Company1,Bus37,5500005555555553
15991,2021-09-23 02:09:41,OFF,Stop1,Company2,Bus1,5500005555555554
15992,2021-09-23 02:09:42,ON,Stop3,Company1,Bus37,5500005555555550
15993,2021-09-23 02:09:43,ON,Stop3,Company2,Bus1,5500005555555551
15994,2021-09-23 02:09:44,OFF,Stop2,Company1,Bus37,5500005555555550
15995,2021-09-23 02:09:45,ON,Stop1,Company1,Bus37,5500005555555552
15996,2021-09-23 02:09:46,ON,Stop2,Company1,Bus35,5500005555555553
15997,2021-09-23 02:09:47,OFF,Stop1,Company2,Bus1,5500005555555551
15998,2021-09-23 02:09:48,OFF,Stop3,Company1,Bus37,5500005555555552
15999,2021-09-23 02:09:49,OFF,Stop1,Company1,Bus35,5500005555555553
16000,2021-09-23 02:09:50,ON,Stop2,Company3,Bus2,5500005555555554
16001,2021-09-23 02:09:51,ON,Stop1,Company1,Bus37,5500005555555550
16002,2021-09-23 02:09:52,OFF,Stop2,Company1,Bus37,5500005555555550
16003,2021-09-23 02:09:53,ON,Stop3,Company2,Bus1,5500005555555551
16004,2021-09-23 02:09:54,ON,Stop2,Company1,Bus35,5500005555555552
16005,2021-09-23 02:09:55,OFF,Stop2,Company2,Bus1,5500005555555551
16006,2021-09-23 02:09:56,OFF,Stop3,Company1,Bus35,5500005555555552
16007,2021-09-23 02:09:57,ON,Stop2,Company1,Bus37,5500005555555550
16008,2021-09-23 02:09:58,OFF,Stop2,Company1,Bus37,5500005555555550
16009,2021-09-23 02:09:59,ON,Stop1,Company1,Bus37,5500005555555553
16010,2021-09-23 02:10:00,ON,Stop2,Company3,Bus2,5500005555555554
16011,2021-09-23 02:10:01,OFF,Stop3,Company1,Bus37,5500005555555553
16012,2021-09-23 02:10:02,OFF,Stop1,Company3,Bus2,5500005555555554
16013,2021-09-23 02:10:03,ON,Stop2,Company1,Bus37,5500005555555553
16014,2021-09-23 02:10:04,ON,Stop3,Company2,Bus1,5500005555555554
16015,2021-09-23 02:10:05,OFF,Stop3,Company1,Bus37,5500005555555553
16016,2021-09-23 02:10:06,OFF,Stop1,Company2,Bus1,5500005555555554
16017,2021-09-23 02:10:07,ON,Stop3,Company1,Bus37,5500005555555550
16018,2021-09-23 02:10:08,ON,Stop3,Company2,Bus1,5500005555555551
16019,2021-09-23 02:10:09,OFF,Stop2,Company1,Bus37,5500005555555550
16020,2021-09-23 02:10:10,ON,Stop1,Company1,Bus37,5500005555555552
16021,2021-09-23 02:10:11,ON,Stop2,Company1,Bus35,5500005555555553
16022,2021-09-23 02:10:12,OFF,Stop1,Company2,Bus1,5500005555555551
16023,2021-09-23 02:10:13,OFF,Stop3,Company1,Bus37,5500005555555552
16024,2021-09-23 02:10:14,OFF,Stop1,Company1,Bus35,5500005555555553
16025,2021-09-23 02:10:15,ON,Stop2,Company3,Bus2,5500005555555554
16026,2021-09-23 02:10:16,ON,Stop1,Company1,Bus37,5500005555555550
16027,2021-09-23 02:10:17,OFF,Stop2,Company1,Bus37,5500005555555550
16028,2021-09-23 02:10:18,ON,Stop3,Company2,Bus1,5500005555555551
16029,2021-09-23 02:10:19,ON,Stop2,Company1,Bus35,5500005555555552
16030,2021-09-23 02:10:20,OFF,Stop2,Company2,Bus1,5500005555555551
16031,2021-09-23 02:10:21,OFF,Stop3,Company1,Bus35,5500005555555552
16032,2021-09-23 02:10:22,ON,Stop2,Company1,Bus37,5500005555555550
16033,2021-09-23 02:10:23,OFF,Stop2,Company1,Bus37,5500005555555550
16034,2021-09-23 02:10:24,ON,Stop1,Company1,Bus37,5500005555555553
16035,2021-09-23 02:10:25,ON,Stop2,Company3,Bus2,5500005555555554
16036,2021-09-23 02:10:26,OFF,Stop3,Company1,Bus37,5500005555555553
16037,2021-09-23 02:10:27,OFF,Stop1,Company3,Bus2,5500005555555554
16038,2021-09-23 02:10:28,ON,Stop2,Company1,Bus37,5500005555555553
16039,2021-09-23 02:10:29,ON,Stop3,Company2,Bus1,5500005555555554
16040,2021-09-23 02:10:30,OFF,Stop3,Company1,Bus37,5500005555555553
16041,2021-09-23 02:10:31,OFF,Stop1,Company2,Bus1,5500005555555554
16042,2021-09-23 02:10:32,ON,Stop3,Company1,Bus37,5500005555555550
16043,2021-09-23 02:10:33,ON,Stop3,Company2,Bus1,5500005555555551
16044,2021-09-23 02:10:34,OFF,Stop2,Company1,Bus37,5500005555555550
16045,2021-09-23 02:10:35,ON,Stop1,Company1,Bus37,5500005555555552
16046,2021-09-23 02:10:36,ON,Stop2,Company1,Bus35,5500005555555553
16047,2021-09-23 02:10:37,OFF,Stop1,Company2,Bus1,5500005555555551
16048,2021-09-23 02:10:38,OFF,Stop3,Company1,Bus37,5500005555555552
16049,2021-09-23 02:10:39,OFF,Stop1,Company1,Bus35,5500005555555553
16050,2021-09-23 02:10:40,ON,Stop2,Company3,Bus2,5500005555555554
16051,2021-09-23 02:10:41,ON,Stop1,Company1,Bus37,5500005555555550
16052,2021-09-23 02:10:42,OFF,Stop2,Company1,Bus37,5500005555555550
16053,2021-09-23 02:10:43,ON,Stop3,Company2,Bus1,5500005555555551
16054,2021-09-23 02:10:44,ON,Stop2,Company1,Bus35,5500005555555552
16055,2021-09-23 02:10:45,OFF,Stop2,Company2,Bus1,5500005555555551
16056,2021-09-23 02:10:46,OFF,Stop3,Company1,Bus35,5500005555555552
16057,2021-09-23 02:10:47,ON,Stop2,Company1,Bus37,5500005555555550
16058,2021-09-23 02:10:48,OFF,Stop2,Company1,Bus37,5500005555555550
16059,2021-09-23 02:10:49,ON,Stop1,Company1,Bus37,5500005555555553
16060,2021-09-23 02:10:50,ON,Stop2,Company3,Bus2,5500005555555554
16061,2021-09-23 02:10:51,OFF,Stop3,Company1,Bus37,5500005555555553
16062,2021-09-23 02:10:52,OFF,Stop1,Company3,Bus2,5500005555555554
16063,2021-09-23 02:10:53,ON,Stop2,Company1,Bus37,5500005555555553
16064,2021-09-23 02:10:54,ON,Stop3,Company2,Bus1,5500005555555554
16065,2021-09-23 02:10:55,OFF,Stop3,Company1,Bus37,5500005555555553
16066,2021-09-23 02:10:56,OFF,Stop1,Company2,Bus1,5500005555555554
16067,2021-09-23 02:10:57,ON,Stop3,Company1,Bus37,5500005555555550
16068,2021-09-23 02:10:58,ON,Stop3,Company2,Bus1,5500005555555551
16069,2021-09-23 02:10:59,OFF,Stop2,Company1,Bus37,5500005555555550
16070,2021-09-23 02:11:00,ON,Stop1,Company1,Bus37,5500005555555552
16071,2021-09-23 02:11:01,ON,Stop2,Company1,Bus35,5500005555555553
16072,2021-09-23 02:11:02,OFF,Stop1,Company2,Bus1,5500005555555551
16073,2021-09-23 02:11:03,OFF,Stop3,Company1,Bus37,5500005555555552
16074,2021-09-23 02:11:04,OFF,Stop1,Company1,Bus35,5500005555555553
16075,2021-09-23 02:11:05,ON,Stop2,Company3,Bus2,5500005555555554
16076,2021-09-23 02:11:06,ON,Stop1,Company1,Bus37,5500005555555550
16077,2021-09-23 02:11:07,OFF,Stop2,Company1,Bus37,5500005555555550
16078,2021-09-23 02:11:08,ON,Stop3,Company2,Bus1,5500005555555551
16079,2021-09-23 02:11:09,ON,Stop2,Company1,Bus35,5500005555555552
16080,2021-09-23 02:11:10,OFF,Stop2,Company2,Bus1,5500005555555551
16081,2021-09-23 02:11:11,OFF,Stop3,Company1,Bus35,5500005555555552
16082,2021-09-23 02:11:12,ON,Stop2,Company1,Bus37,5500005555555550
16083,2021-09-23 02:11:13,OFF,Stop2,Company1,Bus37,5500005555555550
16084,2021-09-23 02:11:14,ON,Stop1,Company1,Bus37,5500005555555553
16085,2021-09-23 02:11:15,ON,Stop2,Company3,Bus2,5500005555555554
16086,2021-09-23 02:11:16,OFF,Stop3,Company1,Bus37,5500005555555553
16087,2021-09-23 02:11:17,OFF,Stop1,Company3,Bus2,5500005555555554
16088,2021-09-23 02:11:18,ON,Stop2,Company1,Bus37,5500005555555553
16089,2021-09-23 02:11:19,ON,Stop3,Company2,Bus1,5500005555555554
16090,2021-09-23 02:11:20,OFF,Stop3,Company1,Bus37,5500005555555553
16091,2021-09-23 02:11:21,OFF,Stop1,Company2,Bus1,5500005555555554
16092,2021-09-23 02:11:22,ON,Stop3,Company1,Bus37,5500005555555550
16093,2021-09-23 02:11:23,ON,Stop3,Company2,Bus1,5500005555555551
16094,2021-09-23 02:11:24,OFF,Stop2,Company1,Bus37,5500005555555550
16095,2021-09-23 02:11:25,ON,Stop1,Company1,Bus37,5500005555555552
16096,2021-09-23 02:11:26,ON,Stop2,Company1,Bus35,5500005555555553
16097,2021-09-23 02:11:27,OFF,Stop1,Company2,Bus1,5500005555555551
16098,2021-09-23 02:11:28,OFF,Stop3,Company1,Bus37,5500005555555552
16099,2021-09-23 02:11:29,OFF,Stop1,Company1,Bus35,5500005555555553
16100,2021-09-23 02:11:30,ON,Stop2,Company3,Bus2,5500005555555554
16101,2021-09-23 02:11:31,ON,Stop1,Company1,Bus37,5500005555555550
16102,2021-09-23 02:11:32,OFF,Stop2,Company1,Bus37,5500005555555550
16103,2021-09-23 02:11:33,ON,Stop3,Company2,Bus1,5500005555555551
16104,2021-09-23 02:11:34,ON,Stop2,Company1,Bus35,5500005555555552
16105,2021-09-23 02:11:35,OFF,Stop2,Company2,Bus1,5500005555555551
16106,2021-09-23 02:11:36,OFF,Stop3,Company1,Bus35,5500005555555552
16107,2021-09-23 02:11:37,ON,Stop2,Company1,Bus37,5500005555555550
16108,2021-09-23 02:11:38,OFF,Stop2,Company1,Bus37,5500005555555550
